,gxL,axL,ayL,azL,angle_x,angle_y,angle_z,diff_axL,diff_ayL,diff_azL
0,3.1878483506946678,0.29354689080991425,1.2886329735300996,-0.17805609911101147,1.7932911997104803,1.7242093950205108,2.0546974090546613,-0.00010267297950580518,-0.00016162397252349235,-2.529980117009075e-05
1,79.61409954968096,0.04776172018452801,0.1734001429774753,0.16925044100578127,6.877021909392364,1.1975987622387816,1.3916384123496932,7.849612988394654,14.195192362374115,10.239483878343439
